duplicate_group_id,duplicate_count,source_entries,Material,Text,Tensile_value,Yield_value,Elongation_value,cluster_number,cluster_label
429,2,"429,2397",AISI 4820H Steel,"Heat Treated, Machined To 25 mm, Pseudocarburized, Reheated To 835C, 150C (300F) Temper",1422.0,1051.0,13.0,0,Carburized – quenched (oil) – wear-resistant surface steel
430,2,"430,2286",AISI 4718 Steel,"Psueudocarburized, Reheated To 800C (1470F) And Oil Quenched, 150C (300F) Temper, 25 mm Round",1068.0,714.0,17.0,0,Carburized – quenched (oil) – wear-resistant surface steel
431,2,"431,2402",AISI 4820H Steel,"Mock Carburized, Reheated To 800C (1470F), 150C (300F) Temper, 100 mm (4 In.) Round",820.0,560.0,23.0,8,Carburized – quenched (oil) – wear-resistant surface steel (variant)
432,2,"432,2251",AISI 4427 Steel,"Heat Treated In 25 mm Rounds, Reheated To 865C (1590F), 150C (300F) Temper",1034.0,620.0,14.0,0,Carburized – quenched (oil) – wear-resistant surface steel
433,2,"433,2196",AISI 4320H Steel,"Normalized 925C (1700F), Pseudocarburized At 925C (1700F) For 8 Hrs., Reheated To 775C (1425F) And Oil Quenched, 150C (300F) Temper; Tested In 12.8 mm Rounds",1040.0,869.0,15.0,0,Carburized – quenched (oil) – wear-resistant surface steel
434,2,"434,2208",AISI 4320H Steel,"Normalized: Heated To 895C (1640F), Air Cooled, 50 mm (2 In.) Round",703.0,405.0,23.0,4,Normalized (air cooled) – general-purpose steel
435,2,"435,2424",AISI 4820H Steel,"Heat Treated, Machined To 25 mm, Pseudocarburized, 150C (300F) Temper",1448.0,1138.0,12.0,0,Carburized – quenched (oil) – wear-resistant surface steel
436,2,"436,2320",AISI 4620H Steel,"Normalized, Machined To 13.7 mm Rounds, Pseudocarburized, Reheated To 830C (1525F), Quenched And Tempered",1000.0,807.0,17.0,0,Carburized – quenched (oil) – wear-resistant surface steel
437,2,"437,2316",AISI 4820 Steel,"Heat Treated, Machined To 13.7 mm, Pseudocarburized, 150C (300F) Temper",1448.0,1138.0,12.0,0,Carburized – quenched (oil) – wear-resistant surface steel
438,2,"438,2295",AISI 4820 Steel,"Double Quenched And Tempered (150C (300F)), 1.2 mm Case Depth",1410.0,1141.0,13.0,5,Carburized – quenched (oil) – wear-resistant surface steel (variant)
439,2,"439,2312",AISI 4820H Steel,"Heat Treated, Machined To 13.7 mm, Pseudocarburized, Reheated To 835C, 150C (300F) Temper",1322.0,1021.0,12.0,0,Carburized – quenched (oil) – wear-resistant surface steel
440,2,"440,2469",AISI 4820 Steel,"Normalized 860C (1580F), 100 mm (4 In.) Round",717.0,470.0,22.0,4,Normalized (air cooled) – general-purpose steel
441,2,"441,2244",AISI 4620H Steel,"Mock Carburized, 150C (300F) Temper, 13 mm (0.5 In.) Round",876.0,620.0,20.0,8,Carburized – quenched (oil) – wear-resistant surface steel (variant)
442,2,"442,2356",AISI 4718 Steel,"Pseudocarburized, Reheated To 765C (1700F) And Oil Quenched, 150C (300F) Temper, 25 mm Round",1096.0,601.0,14.0,0,Carburized – quenched (oil) – wear-resistant surface steel
443,2,"443,2398",AISI 4718H Steel,"Pseudocarburized, Reheated To 765C (1410F) And Oil Quenched, 150C (300F) Temper, 13.7 mm Round",1131.0,735.0,9.0,0,Carburized – quenched (oil) – wear-resistant surface steel
444,2,"444,2609",AISI 4820H Steel,"Direct Quenched From Pot, Tempered (150C (300F)), 0.99 mm Case Depth",1415.0,1141.0,13.0,5,Carburized – quenched (oil) – wear-resistant surface steel (variant)
445,2,"445,2311",AISI 4718H Steel,"Pseudocarburized, Reheated To 800C (1470F) And Oil Quenched, 150C (300F) Temper, 25 mm Round",1068.0,714.0,17.0,0,Carburized – quenched (oil) – wear-resistant surface steel
446,2,"446,2288",AISI 4620H Steel,"Double Quenched And Tempered, Carburized, Oil Quenched, 150C (300F) Temper",841.0,533.0,22.0,5,Carburized – quenched (oil) – wear-resistant surface steel (variant)
447,2,"447,2313",AISI 4820H Steel,"Double Quenched And Tempered (230C (450F)), 1.2 mm Case Depth",1355.0,1182.0,13.0,5,Carburized – quenched (oil) – wear-resistant surface steel (variant)
448,2,"448,2476",AISI 4820H Steel,"Single Quenched And Tempered (230C (450F)), 1.2 mm Case Depth",1415.0,1272.0,13.0,5,Carburized – quenched (oil) – wear-resistant surface steel (variant)
449,2,"449,2365",AISI 4815 Steel,"Pseudocarburized And Oil Quenched, 150C (300F) Temper, 13.7 mm (1 In.) Round",1170.0,1070.0,14.0,0,Carburized – quenched (oil) – wear-resistant surface steel
450,2,"450,2347",AISI 4820H Steel,"Mock Carburized, Reheated To 800C (1470F), 150C (300F) Temper, 13 mm (0.5 In.) Round",1440.0,1195.0,14.0,8,Carburized – quenched (oil) – wear-resistant surface steel (variant)
451,2,"451,2947",AISI 4150H Steel,"Oil Quenched 830C (1525F), 540C (1000F) Temper, 100 mm (4 In.) Round",1095.0,883.0,15.0,6,Quenched (oil) & tempered – high-strength structural steel
452,2,"452,2345",AISI 4820H Steel,"Double Quenched And Tempered (150C (300F)), 1.2 mm Case Depth",1410.0,1141.0,13.0,5,Carburized – quenched (oil) – wear-resistant surface steel (variant)
453,2,"453,2463",AISI 4820H Steel,"Mock Carburized, Reheated To 800C (1470F), 150C (300F) Temper, 25 mm (1 In.) Round",1170.0,869.0,15.0,8,Carburized – quenched (oil) – wear-resistant surface steel (variant)
454,2,"454,2859",AISI E4340 Steel,"Normalized, 13 mm (0.5 In.) Round",1448.0,972.0,12.0,9,Normalized – general-purpose steel (round normalized stock)
455,2,"455,2298",AISI 4620H Steel,"Normalized, 100 mm (4 In.) Round",530.0,360.0,30.0,9,Normalized – general-purpose steel (round normalized stock)
456,2,"456,2290",AISI 4815 Steel,"Pseudocarburized, Reheated To 800C (1470F) And Oil Quenched, 150C (300F) Temper, 13.7 mm (1 In.) Round",1160.0,993.0,15.0,0,Carburized – quenched (oil) – wear-resistant surface steel
457,2,"457,2231",AISI 4422 Steel,"Heat Treated In 13.7 mm Rounds, Reheated To 820C (1510F), 150C (300F) Temper",841.0,455.0,16.0,0,Carburized – quenched (oil) – wear-resistant surface steel
458,2,"458,2925",AISI E4340 H Steel,"Oil Quenched 800C (1470F), 540C (1000F) Temper, 13 mm (0.5 In.) Round",1255.0,1165.0,13.0,6,Quenched (oil) & tempered – high-strength structural steel
459,2,"459,3140",AISI E4340 H Steel,"Oil Quenched 800C (1470F), 650C (1200F) Temper, 25 mm Round",958.0,883.0,20.0,6,Quenched (oil) & tempered – high-strength structural steel
460,2,"460,2268",AISI 4620 Steel,"Double Quenched And Tempered, Carburized, Oil Quenched, 230C (450F) Temper",795.0,531.0,22.0,5,Carburized – quenched (oil) – wear-resistant surface steel (variant)
461,2,"461,2243",AISI 4620H Steel,"Mock Carburized, 150C (300F) Temper, 50 mm (2 In.) Round",660.0,450.0,27.0,8,Carburized – quenched (oil) – wear-resistant surface steel (variant)
462,2,"462,2393",AISI 4820H Steel,Annealed 815C (1500F),760.0,485.0,24.0,7,Annealed – easy-to-machine – round annealed stock
463,2,"463,2412",AISI 4820H Steel,"Normalized 860C (1580F), 100 mm (4 In.) Round",717.0,470.0,22.0,4,Normalized (air cooled) – general-purpose steel
464,2,"464,2307",AISI 4820H Steel,"Single Quenched And Tempered (150C (300F)), 1.2 mm Case Depth",1431.0,1150.0,13.0,5,Carburized – quenched (oil) – wear-resistant surface steel (variant)
465,2,"465,2314",AISI 4820H Steel,"Heat Treated, Machined To 13.7 mm, Pseudocarburized, Reheated To 755C (1390F), 150C (300F) Temper",1234.0,820.0,14.0,0,Carburized – quenched (oil) – wear-resistant surface steel
466,2,"466,2341",AISI 4820 Steel,"Mock Carburized, Reheated To 800C (1470F), 150C (300F) Temper, 13 mm (0.5 In.) Round",1440.0,1195.0,14.0,8,Carburized – quenched (oil) – wear-resistant surface steel (variant)
467,2,"467,2150",AISI 4320 Steel,"Double Quenched And Tempered (Carburized 925C (1700F) For 8Hrs, Pot Cooled, Reheated To 815C (1500F), Quenched In Agitated Oil, Reheated To 775C, Quenched In Agitated Oil, 150C (300F) Temper), 1.9 mm Case Depth",1050.0,670.0,19.0,5,Carburized – quenched (oil) – wear-resistant surface steel (variant)
468,2,"468,2363",AISI 4820H Steel,"Normalized 860C (1580F), 50 mm (2 In.) Round",738.0,475.0,23.0,4,Normalized (air cooled) – general-purpose steel
469,2,"469,2340",AISI 4620H Steel,"Direct Quench From Pot, Carburized, Oil Quenched, 150C (300F) Temper",1022.0,802.0,17.0,5,Carburized – quenched (oil) – wear-resistant surface steel (variant)
470,2,"470,2360",AISI 4820H Steel,"Normalized 860C (1580F), 13 mm (0.5 In.) Round",772.0,495.0,26.0,4,Normalized (air cooled) – general-purpose steel
471,2,"471,2346",AISI 4820H Steel,"Mock Carburized, Reheated To 800C (1470F), 230C (450F) Temper, 25 mm (1 In.) Round",1125.0,827.0,15.0,8,Carburized – quenched (oil) – wear-resistant surface steel (variant)
472,2,"472,2343",AISI 4820 Steel,"Mock Carburized, Reheated To 800C (1470F), 150C (300F) Temper, 100 mm (4 In.) Round",820.0,560.0,23.0,8,Carburized – quenched (oil) – wear-resistant surface steel (variant)
473,2,"473,2339",AISI 4820H Steel,"Normalized 860C (1580F), 25 mm (1 In.) Round",758.0,485.0,24.0,4,Normalized (air cooled) – general-purpose steel
474,2,"474,2277",AISI 4620 Steel,"Normalized, 100 mm (4 In.) Round",530.0,360.0,30.0,9,Normalized – general-purpose steel (round normalized stock)
475,2,"475,2464",AISI 4820H Steel,"Mock Carburized, Reheated To 800C (1470F), 230C (450F) Temper, 100 mm (4 In.) Round",807.0,550.0,21.0,8,Carburized – quenched (oil) – wear-resistant surface steel (variant)
476,2,"476,2319",AISI 4718 Steel,"Pseudocarburized, Reheated To 800C (1470F) And Oil Quenched, 150C (300F) Temper, 13.7 mm Round",1159.0,834.0,13.0,0,Carburized – quenched (oil) – wear-resistant surface steel
477,2,"477,2467",AISI 4820 Steel,"Mock Carburized, Reheated To 800C (1470F), 230C (450F) Temper, 13 mm (0.5 In.) Round",1415.0,1170.0,13.0,8,Carburized – quenched (oil) – wear-resistant surface steel (variant)
478,2,"479,2354",AISI 4820H Steel,"Heat Treated, Machined To 13.7 mm, Pseudocarburized, 150C (300F) Temper",1413.0,1085.0,11.0,0,Carburized – quenched (oil) – wear-resistant surface steel
479,2,"480,2379",AISI 4815 Steel,"Pseudocarburized, Reheated To 830C (1525F) And Oil Quenched, 150C (300F) Temper, 13.7 mm (1 In.) Round",1165.0,1005.0,15.0,0,Carburized – quenched (oil) – wear-resistant surface steel
480,2,"481,2259",AISI 4620 Steel,"Direct Quench From Pot, Carburized, Oil Quenched, 150C (300F) Temper",1022.0,802.0,17.0,5,Carburized – quenched (oil) – wear-resistant surface steel (variant)
481,2,"482,2211",AISI 4422 Steel,"Heat Treated In 13.7 mm Rounds, Reheated To 775C (1425F), 150C (300F) Temper",827.0,370.0,14.0,0,Carburized – quenched (oil) – wear-resistant surface steel
482,2,"483,2331",AISI 4820H Steel,"Heat Treated, Machined To 25 mm, Pseudocarburized, Reheated To 730C (1350F), 150C (300F) Temper",1363.0,945.0,13.0,0,Carburized – quenched (oil) – wear-resistant surface steel
483,2,"484,2479",AISI 4820 Steel,Annealed 815C (1500F),685.0,460.0,22.0,7,Annealed – easy-to-machine – round annealed stock
484,2,"485,2309",AISI 4815H Steel,"Pseudocarburized, Reheated To 775C (1430F) And Oil Quenched, 150C (300F) Temper, 13.7 mm (1 In.) Round",1115.0,951.0,15.0,0,Carburized – quenched (oil) – wear-resistant surface steel
485,2,"486,2457",AISI 4820 Steel,"Normalized 860C (1580F), 13 mm (0.5 In.) Round",772.0,495.0,26.0,4,Normalized (air cooled) – general-purpose steel
486,2,"487,2395",AISI 4620H Steel,"Single Quenched And Tempered, Carburized, Oil Quenched, 150C (300F) Temper",822.0,576.0,19.0,5,Carburized – quenched (oil) – wear-resistant surface steel (variant)
487,2,"488,2287",AISI 4718 Steel,"Pseudocarburized And Oil Quenched, 150C (300F) Temper, 25 mm Round",1127.0,812.0,15.0,0,Carburized – quenched (oil) – wear-resistant surface steel
488,2,"489,2454",AISI 4815 Steel,"Pseudocarburized, Reheated To 830C (1525F) And Oil Quenched, 150C (300F) Temper, 25 mm (1 In.) Round",1075.0,910.0,15.0,0,Carburized – quenched (oil) – wear-resistant surface steel
489,2,"490,2328",AISI 4820H Steel,Normalized 860C (1580F),685.0,460.0,22.0,4,Normalized (air cooled) – general-purpose steel
490,2,"491,2294",AISI 4620 Steel,"Normalized, Machined To 25 mm (1 In.) Rounds, Pseudocarburized, Reheated To 925C (1700F), Quenched And Tempered",965.0,772.0,15.0,0,Carburized – quenched (oil) – wear-resistant surface steel
491,2,"492,2282",AISI 4620 Steel,"Normalized, Machined To 13.7 mm Rounds, Pseudocarburized, Reheated To 830C (1525F), Quenched And Tempered",1000.0,807.0,17.0,0,Carburized – quenched (oil) – wear-resistant surface steel
492,2,"493,2317",AISI 4820H Steel,"Heat Treated, Machined To 13.7 mm, Pseudocarburized, Reheated To 730C (1350F), 150C (300F) Temper",1230.0,806.0,13.0,0,Carburized – quenched (oil) – wear-resistant surface steel
493,2,"494,2302",AISI 4820 Steel,"Heat Treated, Machined To 13.7 mm, Pseudocarburized, Reheated To 755C (1390F), 150C (300F) Temper",1328.0,920.0,13.0,0,Carburized – quenched (oil) – wear-resistant surface steel
494,2,"495,2373",AISI 4620 Steel,"Normalized, Machined To 25 mm (1 In.) Rounds, Pseudocarburized, Reheated To 775C (1430F), Quenched And Tempered",883.0,758.0,16.0,0,Carburized – quenched (oil) – wear-resistant surface steel
495,2,"496,2289",AISI 4820 Steel,"Heat Treated, Machined To 25 mm, Pseudocarburized, Reheated To 755C (1390F), 150C (300F) Temper",1234.0,820.0,14.0,0,Carburized – quenched (oil) – wear-resistant surface steel
496,2,"497,2753",AISI 4820H Steel,"Mock Carburized, Reheated To 800C (1470F), 230C (450F) Temper, 50 mm (2 In.) Round",896.0,635.0,19.0,8,Carburized – quenched (oil) – wear-resistant surface steel (variant)
497,2,"498,2891",AISI E4340 H Steel,"Oil Quenched 800C (1470F), 650C (1200F) Temper, 100 mm (4 In.) Round",855.0,731.0,21.0,6,Quenched (oil) & tempered – high-strength structural steel
498,2,"499,2335",AISI 5120 Steel,"Heat Treated, Machined To 25 mm, Pseudocarburized, Reheated To 800C (1470F), 150C (300F) Temper",883.0,696.0,15.0,0,Carburized – quenched (oil) – wear-resistant surface steel
499,2,"500,2841",AISI 4150H Steel,"Oil Quenched 830C (1525F), 595C (1100F) Temper, 100 mm (4 In.) Round",910.0,675.0,20.0,6,Quenched (oil) & tempered – high-strength structural steel
500,2,"501,2877",AISI E4340 Steel,"Normalized, 100 mm (4 In.) Round",1110.0,710.0,13.0,9,Normalized – general-purpose steel (round normalized stock)
501,2,"502,2396",AISI 4422 Steel,"Heat Treated In 25 mm Rounds, Reheated To 775C (1425F), 150C (300F) Temper",820.0,385.0,17.0,0,Carburized – quenched (oil) – wear-resistant surface steel
502,2,"503,2945",AISI E4340 Steel,"Oil Quenched 855C (1570F), 230C (450F) Temper For 4Hrs.",1855.0,1550.0,12.0,6,Quenched (oil) & tempered – high-strength structural steel
503,2,"504,2521",AISI 5120 Steel,"Heat Treated, Machined To 25 mm, Pseudocarburized, 150C (300F) Temper",986.0,786.0,13.0,0,Carburized – quenched (oil) – wear-resistant surface steel
504,2,"505,2344",AISI 4820 Steel,"Mock Carburized, Reheated To 800C (1470F), 230C (450F) Temper, 100 mm (4 In.) Round",807.0,550.0,21.0,8,Carburized – quenched (oil) – wear-resistant surface steel (variant)
505,2,"506,2370",AISI 4820 Steel,"Double Quenched And Tempered (230C (450F)), 1.2 mm Case Depth",1355.0,1182.0,13.0,5,Carburized – quenched (oil) – wear-resistant surface steel (variant)
506,2,"507,2355",AISI 5120 Steel,"Heat Treated, Machined To 25 mm, Pseudocarburized, Reheated To 845C (1550F), 150C (300F) Temper",938.0,758.0,16.0,0,Carburized – quenched (oil) – wear-resistant surface steel
507,2,"508,2238",AISI 4620H Steel,"Mock Carburized, 230C (450F) Temper, 100 mm (4 In.) Round",580.0,365.0,29.0,8,Carburized – quenched (oil) – wear-resistant surface steel (variant)
508,2,"509,2364",AISI 5120 Steel,"Heat Treated, Machined To 13.7 mm, Pseudocarburized, Reheated To 775C (1430F), 150C (300F) Temper",848.0,650.0,14.0,0,Carburized – quenched (oil) – wear-resistant surface steel
509,2,"510,2497",AISI 5120 Steel,"Heat Treated, Machined To 25 mm, Pseudocarburized, Reheated To 775C (1430F), 150C (300F) Temper",834.0,635.0,14.0,0,Carburized – quenched (oil) – wear-resistant surface steel
510,2,"511,2580",AISI 4820 Steel,"Mock Carburized, Reheated To 800C (1470F), 230C (450F) Temper, 25 mm (1 In.) Round",1125.0,827.0,15.0,8,Carburized – quenched (oil) – wear-resistant surface steel (variant)
511,2,"512,2936",AISI 5140 Steel,"Normalized, 25 mm (1 In.) Round",793.0,470.0,22.0,9,Normalized – general-purpose steel (round normalized stock)
512,2,"513,2334",AISI 4820 Steel,"Normalized 860C (1580F), 50 mm (2 In.) Round",738.0,475.0,23.0,4,Normalized (air cooled) – general-purpose steel
513,2,"514,2870",AISI E4340 Steel,"Oil Quenched 800C (1470F), 595C (1100F) Temper, 50 mm (2 In.) Round",1014.0,958.0,19.0,6,Quenched (oil) & tempered – high-strength structural steel
514,2,"515,2984",AISI 5140 Steel,"Oil Quenched 845C (1550F), 595C (1100F) Temper, 100 mm (4 In.) Round",800.0,510.0,22.0,6,Quenched (oil) & tempered – high-strength structural steel
515,2,"516,2265",AISI 4718H Steel,"Pseudocarburized And Oil Quenched, 150C (300F) Temper, 25 mm Round",1127.0,812.0,15.0,0,Carburized – quenched (oil) – wear-resistant surface steel
516,2,"517,2923",AISI 5140 Steel,"Oil Quenched 845C (1550F), 650C (1200F) Temper, 50 mm (2 In.) Round",758.0,565.0,24.0,6,Quenched (oil) & tempered – high-strength structural steel
517,2,"518,2982",AISI 5140H Steel,"Normalized, 13 mm (0.5 In.) Round",827.0,525.0,22.0,9,Normalized – general-purpose steel (round normalized stock)
518,2,"519,2350",AISI 5120H Steel,"Heat Treated, Machined To 13.7 mm, Pseudocarburized, 150C (300F) Temper",1020.0,848.0,14.0,0,Carburized – quenched (oil) – wear-resistant surface steel
519,2,"520,2917",AISI 5140 Steel,Annealed 830C (1525F),570.0,295.0,28.0,7,Annealed – easy-to-machine – round annealed stock
520,2,"521,3083",AISI 5140H Steel,"Oil Quenched 845C (1550F), 595C (1100F) Temper, 25 mm (1 In.) Round",876.0,724.0,20.0,6,Quenched (oil) & tempered – high-strength structural steel
521,2,"522,3082",AISI 5140H Steel,"Normalized, 50 mm (2 In.) Round",779.0,455.0,21.0,9,Normalized – general-purpose steel (round normalized stock)
522,2,"523,3137",AISI 5140H Steel,"Oil Quenched 845C (1550F), 540C (1000F) Temper, 25 mm (1 In.) Round",972.0,841.0,18.0,6,Quenched (oil) & tempered – high-strength structural steel
523,2,"524,2227",AISI 4620H Steel,"Mock Carburized, 230C (450F) Temper, 50 mm (2 In.) Round",660.0,425.0,26.0,8,Carburized – quenched (oil) – wear-resistant surface steel (variant)
524,2,"525,2371",AISI 4820H Steel,"Annealed 815C (1500F), 25 mm (1 In.) Round",685.0,460.0,22.0,7,Annealed – easy-to-machine – round annealed stock
525,2,"526,2382",AISI 4820 Steel,"Direct Quenched From Pot, Tempered 150C (300F), 0.99 mm Case Depth",1415.0,1141.0,13.0,5,Carburized – quenched (oil) – wear-resistant surface steel (variant)
